arrival_date,year,month,state,district,market,commodity,crop,season,demand,min_price,max_price,modal_price,price_unit,source,source_url
2025-12-01,2025,12,Maharashtra,Pune,Pune,Mothbeans,mothbeans,Kharif,medium,6881,8287,7584,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-01-01,2026,1,Maharashtra,Pune,Pune,Mothbeans,mothbeans,Kharif,medium,6637,8347,7492,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-02-01,2026,2,Maharashtra,Pune,Pune,Mothbeans,mothbeans,Kharif,medium,5738,7990,6864,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-03-01,2026,3,Maharashtra,Pune,Pune,Mothbeans,mothbeans,Kharif,medium,6712,9184,7948,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-04-01,2026,4,Maharashtra,Pune,Pune,Mothbeans,mothbeans,Kharif,medium,6727,8619,7673,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-05-01,2026,5,Maharashtra,Pune,Pune,Mothbeans,mothbeans,Kharif,medium,6729,8159,7444,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-01-01,2016,1,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6669,9229,7949,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-02-01,2016,2,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,5727,8053,6890,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-03-01,2016,3,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6323,8829,7576,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-04-01,2016,4,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7430,8716,8073,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-05-01,2016,5,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6821,9459,8140,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-06-01,2016,6,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7045,9617,8331,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-07-01,2016,7,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8079,9631,8855,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-08-01,2016,8,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8055,9627,8841,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-09-01,2016,9,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6865,9671,8268,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-10-01,2016,10,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6811,9465,8138,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-11-01,2016,11,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7091,8177,7634,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-12-01,2016,12,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7114,9704,8409,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-01-01,2017,1,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6266,8072,7169,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-02-01,2017,2,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7875,9159,8517,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-03-01,2017,3,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7173,9657,8415,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-04-01,2017,4,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6509,8293,7401,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-05-01,2017,5,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7023,9529,8276,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-06-01,2017,6,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6656,8500,7578,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-07-01,2017,7,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6869,9637,8253,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-08-01,2017,8,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7808,11182,9495,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-09-01,2017,9,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7583,8845,8214,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-10-01,2017,10,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6935,9451,8193,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-11-01,2017,11,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7449,8779,8114,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-12-01,2017,12,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6509,9229,7869,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-01-01,2018,1,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7039,9923,8481,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-02-01,2018,2,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6547,9215,7881,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-03-01,2018,3,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6772,9250,8011,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-04-01,2018,4,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6349,8691,7520,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-05-01,2018,5,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6567,9195,7881,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-06-01,2018,6,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7920,9312,8616,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-07-01,2018,7,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7484,10508,8996,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-08-01,2018,8,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7932,11268,9600,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-09-01,2018,9,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7027,9681,8354,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-10-01,2018,10,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8538,9826,9182,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-11-01,2018,11,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7916,10240,9078,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-12-01,2018,12,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8003,10439,9221,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-01-01,2019,1,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7265,9051,8158,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-02-01,2019,2,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7985,9613,8799,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-03-01,2019,3,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6914,8808,7861,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-04-01,2019,4,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,6585,8925,7755,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-05-01,2019,5,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7943,11085,9514,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-06-01,2019,6,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8584,9950,9267,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-07-01,2019,7,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,9448,11134,10291,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-08-01,2019,8,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7760,10080,8920,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-09-01,2019,9,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,9218,10654,9936,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-10-01,2019,10,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8436,11492,9964,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-11-01,2019,11,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8162,10820,9491,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-12-01,2019,12,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7716,9368,8542,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-01-01,2020,1,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7759,10483,9121,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-02-01,2020,2,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8557,10773,9665,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-03-01,2020,3,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7156,8898,8027,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-04-01,2020,4,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,7299,9471,8385,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-05-01,2020,5,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8844,10750,9797,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-06-01,2020,6,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8374,11506,9940,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-07-01,2020,7,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,9214,12544,10879,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-08-01,2020,8,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,10389,12061,11225,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-09-01,2020,9,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,9018,11784,10401,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-10-01,2020,10,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,9379,10909,10144,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-11-01,2020,11,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,9611,11159,10385,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-12-01,2020,12,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8745,12201,10473,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-01-01,2021,1,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8998,11190,10094,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-02-01,2021,2,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8219,9837,9028,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-03-01,2021,3,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8492,10608,9550,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-04-01,2021,4,Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),mungbean,Kharif,high,8227,11559,9893,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
